userId,movieId,tag,timestamp
75,115149,stylish,1478381458
75,122882,beautiful,1478383061
75,122882,believable,1478383136
75,122882,dystopian,1478382882
75,122882,non-stop,1478382886
75,122882,post apocalypse,1478382878
75,122882,post apocalyptic,1478383000
75,122882,special effects,1478382894
75,125916,BDSM,1478382490
75,125916,beautifull shots,1478382561
75,125916,erotic,1478382493
75,125916,meaningless,1478382509
75,125916,plot holes,1478382522
75,125916,unreallistic,1478382532
75,128360,Dialogue,1478381642
75,128360,Quentin Tarantino,1478381656
75,128360,tension building,1478381644
75,128360,Tim Roth,1478381653
75,134130,sci-fi,1478382153
75,134130,Space,1478382151
75,134130,space travel,1478382159
75,134130,Survival Instinct,1478382155
75,135861,stupid,1478382256
75,136598,stupid,1478382303
75,162594,sci-fi,1478381696
75,162594,weak plot,1478381720
88,431,gangster,1209210633
88,1084,classic,1209210639
88,3681,Ennio Morricone,1209210547
88,4239,trippy,1209210653
88,5989,Leonardo DiCaprio,1209210626
88,8340,seen more than once,1209210577
88,8981,disturbing,1209210603
88,48516,Martin Scorsese,1209210589
107,260,Class sci-fi,1441593603
107,260,Mystical space epic,1441593617
116,356,tom hanks,1444160191
116,2028,Tom Hanks,1444160182
116,2028,war,1444160178
116,2571,the one,1444160245
116,8873,Che Guevara,1444160066
116,8873,road trip,1444160077
116,44191,revenge,1444160119
116,79132,Christopher Nolan,1444160238
116,91529,Batman,1444160153
116,91529,Christopher Nolan,1444160156
116,112556,bitch,1444160228
116,112556,mindfuck,1444160222
116,115713,AI,1444160127
116,115713,sci-fi,1444160133
116,117533,edward snowden,1444160197
116,117533,nsa,1444160213
116,117533,true story,1444160206
134,106002,True to the book,1383494601
134,122904,4th wall,1469972780
134,122904,Funny,1469972775
134,122904,superhero,1469972787
147,188,Slashy,1180567990
147,899,Slashy,1173233087
147,910,Slashy,1173229390
147,1204,Slashy,1173232755
147,1234,Slashy,1173229222
147,1304,Slashy,1173230279
147,1396,Caper,1173230597
147,2006,Slashy,1173230655
147,2763,Caper,1180569173
147,4369,Slashy,1173229562
147,4954,Caper,1173229521
147,4954,Heist,1173229521
147,4954,Slashy,1173229521
147,4993,Slashy,1173229668
147,5952,Slashy,1173229676
147,6539,Slashy,1173230387
147,7153,Slashy,1173229673
147,8807,Slashy,1173233895
147,38061,Slashy,1173234041
151,5806,Iran,1439803851
151,5806,Persian,1439803857
151,5806,Samira Makhmalbaf,1439803878
151,49951,queer,1439804133
151,116839,hebrew,1439802833
151,116839,Israel,1439802837
151,140864,Argentina,1439803633
151,140864,Spanish,1439803637
151,140868,adoption,1439804355
151,140868,queer,1439804360
151,140880,German,1439805912
157,318,story line,1307168810
157,49272,James Bond,1165471166
166,260,classic sci-fi,1438997829
166,260,space adventure,1438997821
192,3996,actions,1137691143
192,3996,ChowYoungFat,1137691143
192,3996,Kung Fu,1137691143
192,3996,sword fighting,1137691143
192,4306,fairy tale,1137691084
192,4306,Funny,1137691084
192,4306,Kids,1137691084
206,541,80s,1527550262
206,2115,80s,1527550065
206,2115,Old Timey Sets,1527548040
206,2402,80s,1527652380
206,2403,80s,1527652469
206,3740,80s,1527550214
206,3740,Old Timey Sets,1527548064
206,6433,USSR,1527555657
206,7569,Old Timey Sets,1527548110
206,187751,James Franco,1527602168
206,187751,Sci-Fi,1527602178
221,51662,comic book,1288547665
221,74789,Johnny Depp,1288548537
221,74789,Tim Burton,1288548531
243,2289,Nudity (Topless - Brief),1228913935
268,111,ohsoso,1137407540
268,154,ohsoso,1137407537
268,501,ohsoso,1137407539
268,698,ohsoso,1142156509
268,924,ohsoso,1137407538
268,1193,ohsoso,1137407542
268,1199,ohsoso,1138613031
268,1206,ohsoso,1137407535
268,1208,ohsoso,1137407546
268,1246,ohsoso,1137407713
268,1265,ohsoso,1137407533
268,1295,ohsoso,1138814341
268,1483,ohsoso,1137407535
268,1682,ohsoso,1137407574
268,1884,ohsoso,1137407579
268,1956,ohsoso,1137407768
268,2117,ohsoso,1137407576
268,2232,ohsoso,1137407581
268,2291,ohsoso,1137407580
268,2437,ohsoso,1137407774
268,2571,ohsoso,1137407684
268,2959,ohsoso,1137407544
268,3019,ohsoso,1137407762
268,3081,ohsoso,1137407689
268,3224,ohsoso,1137407571
268,3235,ohsoso,1137407572
268,3342,ohsoso,1137407758
268,3504,ohsoso,1137407538
268,3535,ohsoso,1137407582
268,3556,ohsoso,1137407573
268,3925,ohsoso,1137407691
268,3949,ohsoso,1137407575
268,3993,ohsoso,1137407541
268,4017,ohsoso,1137407687
268,4349,ohsoso,1137407759
268,4641,ohsoso,1137407577
268,4872,ohsoso,1137407576
268,4878,ohsoso,1137407668
268,4973,ohsoso,1137407583
268,6234,ohsoso,1137407801
268,6645,ohsoso,1137522113
268,6711,ohsoso,1137407544
268,6774,ohsoso,1137407573
268,6883,ohsoso,1137407575
268,7042,ohsoso,1137407545
268,7123,ohsoso,1138476666
268,7168,ohsoso,1148975983
268,7487,ohsoso,1137407673
268,8910,ohsoso,1137407540
268,44191,ohsoso,1144702454
272,296,Tarantino,1440147219
272,1093,Jim Morrison,1440147721
272,1193,jack nicholson,1440147940
272,2959,Brad Pitt,1440148335
272,3176,Jude Law,1440148792
272,4011,guy ritchie film  english humor,1440147180
272,5989,true story,1440148397
272,8119,real blues,1440147691
277,296,funny,1428629660
277,296,overrated,1428629660
277,296,pulp,1428629660
277,593,brilliant,1427932652
277,593,exploratory,1427932652
277,593,ligne de fuite,1427932652
292,260,good vs evil,1442163832
292,260,oldie but goodie,1442163837
292,260,Science Fiction,1442163771
292,260,space action,1442163777
295,37733,Best of 2005,1145719014
302,69844,magic,1446856144
321,88744,Monkeys went under the bridge,1483142011
321,93855,so bad it's good,1461086477
321,122912,dupa dupa,1527277812
321,148626,actor talks to audience,1483296741
321,163056,catastrophic,1484483897
321,163056,godzilla,1484483879
321,163056,government,1484483908
321,163056,japanese,1484483904
321,163056,satire,1484483911
322,89759,courtroom drama,1378284005
332,236,Meg Ryan,1160252491
332,3408,Julia Roberts,1160252462
339,110730,artificial intelligence,1529642213
339,110730,luddism,1529642230
339,110730,nano-technology,1529642238
339,110730,nanobots,1529642292
339,110730,neoluddism,1529642251
339,110730,network,1529642270
339,110730,technophobia,1529642275
339,168218,anime,1529594269
339,168218,panzu,1529594191
339,168218,vampire,1529594139
339,168218,yandere,1529594159
340,2959,Brad Pitt,1432245309
340,3114,Pixar,1432245631
340,3147,Stephen King,1432245555
340,3147,Tom Hanks,1432245551
340,4886,funny,1432245417
340,4886,Pixar,1432245411
340,4995,Russell Crowe,1432245539
340,4995,twist ending,1432245542
340,5989,Leonardo DiCaprio,1432245479
340,5989,Tom Hanks,1432245481
340,40815,harry potter,1432245670
340,40815,Magic,1432245672
340,44191,Natalie Portman,1432245459
340,44191,thought-provoking,1432245466
340,48780,twist ending,1432245395
340,49272,James Bond,1432245564
340,50872,pixar,1432245375
340,54286,espionage,1432245438
340,54286,Matt Damon,1432245440
340,54286,twist ending,1432245443
340,59315,Marvel,1432245524
340,59315,Robert Downey Jr.,1432245521
340,59315,sci-fi,1432245526
340,59315,superhero,1432245519
340,60069,pixar,1432245338
340,60069,Sci-Fi,1432245341
340,68358,sci-fi,1432245605
340,68358,Star Trek,1432245601
340,68954,adventure,1432245367
340,68954,Pixar,1432245360
340,73017,Robert Downey Jr.,1432245645
340,73017,Sherlock Holmes,1432245647
340,76093,cute,1432245620
340,91529,Batman,1432245656
340,91529,Christopher Nolan,1432245660
344,260,orca,1435746716
369,260,epic adventure,1466344892
369,904,Alfred Hitchcock,1478227311
369,1198,adventure,1466344768
369,1198,Alden Indy Boots,1466344803
369,1198,archaeology,1466344777
369,59315,superhero,1516779288
369,87232,James McAvoy,1467339278
369,87232,visually appealing,1467339295
369,122920,comico,1467339238
369,122920,superhero,1467339218
369,176371,dystopia,1515484132
369,176371,Jared Leto,1515484485
372,356,history,1436054644
372,356,soundtrack,1436054644
372,356,southern,1436054644
407,158,romance boygirl dancing,1315151760
407,1027,adventure,1315150995
407,1027,romance,1315150995
407,2193,adventure,1315150961
407,2193,magic,1315150961
407,2193,romance,1315150961
407,4219,romance,1315151850
407,4370,beautiful,1315151706
407,4370,crying,1315151706
407,6539,adventure,1315150445
407,6539,fantasy,1315150445
407,6539,romance,1315150445
407,6539,stereotypes,1315150445
407,6947,acting,1315151990
407,6947,history,1315151990
407,6947,scored,1315152006
407,7164,fantasy,1315149927
407,7164,romance,1315149927
407,8808,romance,1315152097
407,8808,singing,1315152109
407,37830,romance,1315149952
407,74508,romance,1315149810
411,720,british english,1427547474
411,1293,history,1427547445
411,1356,space,1427547354
411,77561,robotics,1427547525
412,260,good versus evil,1436086788
412,260,Science Fiction,1436086770
414,50872,animation,1461768709
414,50872,imagination,1461768670
414,50872,inspirational,1461768673
414,50872,pixar,1461768666
414,81564,anti-hero,1461765202
414,81564,funny,1461765202
447,858,classic,1139685748
447,858,dvd,1139685748
449,778,addiction,1515447110
449,778,British,1515447112
449,778,cult film,1515447152
449,778,drug,1515447199
449,778,drug abuse,1515447123
449,778,drug addiction,1515447179
449,778,drugs,1515447107
449,778,heroin,1515447114
449,778,imdb top 250,1515447132
449,778,junkies,1515447148
449,778,not funny,1515447189
449,778,Nudity (Full Frontal - Notable),1515447126
449,778,Nudity (Full Frontal),1515447116
449,778,overrrated,1515447197
449,778,Scottish,1515447120
449,778,sex,1515447155
449,858,boring,1534709136
449,858,italian mafia,1534709103
449,858,Mafia,1534709093
449,858,too long,1534709106
449,1209,boring,1535672198
449,1209,Charles Bronson,1535672178
449,1209,slow,1535672183
449,1221,boring,1535759771
449,1221,Mafia,1535759724
449,1221,New York Mafia,1535759740
449,1221,Oscar (Best Picture),1535759729
449,1221,slow,1535759735
449,1241,1950s,1490052014
449,1241,black comedy,1490052000
449,1241,campy,1490051985
449,1241,funny,1490052002
449,1241,gore,1490051982
449,1241,gruesome,1490051992
449,1241,hilarious,1490051998
449,1241,horror,1490051994
449,1241,over-the-top,1490051988
449,1241,splatter,1490051980
449,1270,attempted rape,1506621363
449,1270,incestual content,1506621242
449,1270,mother-son relationship,1506621245
449,1270,time travel,1506621220
449,1321,cult clasic,1507314963
449,1321,Nudity (Topless - Brief),1507314972
449,1321,Painful Transformation,1507315301
449,1321,The Florence Nightingale Effect,1507315178
449,1321,werewolf,1507314956
449,1321,werewolves,1507314955
449,1333,animal attacks,1507484900
449,1333,animal horror,1507484912
449,1333,Attack of the Killer Whatever,1507484942
449,1333,birds,1507484897
449,1333,environmental,1507484900
449,1333,long build-up,1507484913
449,1333,man against nature,1507484901
449,1333,No Ending,1507485136
449,1984,All Hallows' Eve,1507691534
449,1984,Body Horror,1507691583
449,1984,"Evil, Inc.",1507691644
449,1984,halloween,1507691505
449,1984,Jingle,1507691700
449,1984,masks,1507691513
449,1984,Murderous Mask,1507691753
449,1984,Oddball in the Series,1507691776
449,1984,technology,1507691505
449,1991,child in peril,1506965353
449,1991,horror,1506965349
449,1991,Voodoo,1506965583
449,1992,sequel,1507058779
449,1993,Accidental Murder,1507173974
449,1993,Boot Camp Episode,1507174165
449,1993,Chucky,1507173921
449,1993,Hero with Bad Publicity,1507174539
449,1993,Military School,1507174620
449,1993,No OSHA Compliance,1507174761
449,1993,sequel,1507173920
449,1997,biblical,1495034725
449,1997,Catholicism,1495034716
449,1997,Christianity,1495034714
449,1997,creepy,1495034712
449,1997,demons,1495034707
449,1997,exorcism,1495034705
449,1997,Gross,1495034778
449,1997,paranormal,1495034741
449,1997,possession,1495034704
449,1997,priest,1495034753
449,1997,projectile vomit,1495034732
449,1997,puke,1495034729
449,1997,religion,1495034709
449,2315,Jennifer Tilly,1507245679
449,2366,dinosaurs,1508546614
449,2428,Alien Invasion,1509118919
449,2428,aliens,1509118160
449,2428,Aliens in Cardiff,1509118926
449,2428,Assimilation Plot,1509119057
449,2428,body horror,1509118182
449,2428,body snatcher,1509118180
449,2428,Breakfast Club,1509119598
449,2428,"Brilliant, but Lazy",1509119084
449,2428,creature feature,1509118177
449,2428,Dwindling Party,1509119629
449,2428,Evil Teacher,1509119279
449,2428,funny,1509118185
449,2428,high school,1509118160
449,2428,horror,1509118164
449,2428,losers,1509118178
449,2428,Nudity (Topless - Brief),1509118212
449,2428,Nudity (Topless),1509118199
449,2428,parasite,1509118174
449,2428,sci-fi,1509118163
449,2428,teen,1509118184
449,2428,teen nudity,1509118194
449,2517,boring,1506892023
449,2571,action,1520115937
449,2571,alternate reality,1520115939
449,2571,alternate world,1520115975
449,2571,classic,1520115977
449,2571,cult film,1520115955
449,2571,cyberpunk,1520115934
449,2571,dystopic future,1520115968
449,2571,Futuristic,1520115962
449,2571,Keanu Reeves,1520115948
449,2571,martial arts,1520115941
449,2571,overrated,1520115973
449,2571,philosophical,1520115943
449,2571,philosophy,1520115932
449,2571,post apocalyptic,1520115951
449,2571,post-apocalyptic,1520115946
449,2571,pretentious,1520115979
449,2571,stylized,1520115953
449,2571,surreal,1520115944
449,2648,classic,1508291794
449,2648,classic horror,1508291792
449,2648,frankenstein,1508291796
449,2648,horror classic,1508291794
449,2664,1950s,1507681219
449,3101,adultery,1506107710
449,3101,Asshole Victim,1506108399
449,3101,Ax-Crazy,1506108412
449,3101,cheating,1506107707
449,3101,Love Makes You Crazy,1506109016
449,3101,stalker,1506107700
449,3258,Dark Comedy,1505157357
449,3258,fantasy,1505151599
449,3258,immortality,1505151598
449,3258,Meryl Streep,1505157359
449,3273,clever script,1497932282
449,3273,crisis counselor,1497932731
449,3273,ptsd,1497932304
449,3273,serial killer,1497932271
449,3273,slasher,1497932270
449,3273,whodunnit,1497932279
449,3546,Alone with the Psycho,1508104260
449,3546,insanity,1508104197
449,3546,jealousy,1508104197
449,3546,sisters,1508104210
449,3994,Adult Fear,1498340104
449,3994,Ascended Fanboy,1498340203
449,3994,Atypical superhero,1498339978
449,3994,comics,1498339957
449,3994,crap ending,1498339976
449,3994,father-son relationship,1498340027
449,3994,m. night shyamalan,1498339951
449,3994,superhero,1498339947
449,4226,backwards,1533500635
449,4226,memory,1533500614
449,4226,memory loss,1533500624
449,4226,nonlinear,1533500608
449,4226,reverse timeline,1533500638
449,4226,short-term memory loss,1533500628
449,4995,historically inaccurate,1534102622
449,4995,imaginary friend,1534102632
449,5219,adapted from:game,1508288039
449,5219,based on a video game,1508288039
449,5219,videogame,1508288028
449,6987,cult movie,1508690363
449,7116,a little dated,1507582807
449,7116,boring,1507582910
449,7116,classic,1507582790
449,7116,imdb top 250,1507582798
449,7116,suspense,1507582783
449,8861,Nudity (Topless),1508357605
449,8861,video game adaptation,1508357606
449,8874,black comedy,1490051815
449,8874,comedy,1490051820
449,8874,satire,1490051828
449,8874,subversive,1490051833
449,27839,idiotic,1508180997
449,27839,silly,1508181014
449,27839,what was with the deer?,1508181012
449,34048,deathray,1535169447
449,44195,Adam Brody,1490203597
449,44195,corporate greed,1490203584
449,51255,black comedy,1490051905
449,51255,comedy,1490051914
449,51255,funny,1490051913
449,51255,Funny as hell,1490051917
449,54503,beer,1492128279
449,54503,Christopher Mintz Plasse,1492128293
449,54503,Christopher Mintz-Plasse,1492128300
449,54503,crude,1492128282
449,54503,crude humor,1492128254
449,54503,drinking,1492128269
449,54503,Jonah Hill,1492128283
449,54503,Michael Cera,1492128245
449,54503,nerds,1492128256
449,54503,No story line,1492128350
449,54503,party,1492191218
449,54503,pornography,1492128267
449,54503,Seth Rogen,1492128251
449,54503,virginity,1492128262
449,55232,Oded Fehr,1508464673
449,56949,Bitter Wedding Speech,1514167011
449,56949,chick flick,1514167016
449,56949,Humiliation Conga,1514167348
449,56949,James Marsden,1514167015
449,56949,judy greer,1514167025
449,58154,dull,1531587835
449,58154,Eric Bana,1531587842
449,58154,henry viii,1531587829
449,58154,historical,1531587817
449,58154,Period Drama,1531587827
449,58154,royalty,1531587820
449,58154,sexual assault,1531587823
449,59727,boring,1508202601
449,59727,Danger Takes a Backseat,1508202647
449,59727,home invasion,1508202563
449,59727,let down,1508202612
449,59727,masked killer,1508202593
449,59727,masks,1508202591
449,59727,Scott Speedman,1508202603
449,59727,serial killers,1508202566
449,59727,stalker,1508202572
449,59727,stalking,1508202574
449,59727,strangers,1508202569
449,59727,Too Dumb to Live,1508202725
449,59727,weak ending,1508202600
449,68358,alternate reality,1533424606
449,68358,Anton Yelchin,1533424629
449,68358,Lens flares,1533424642
449,68358,time travel,1533424602
449,69122,boring,1520299382
449,69122,Justin Bartha,1520299395
449,69122,Ken Jeong,1520299369
449,69122,stupid stereotypes,1520299372
449,69406,Fanservice,1519858290
449,69406,love,1519749408
449,69406,male nudity,1519749416
449,69406,Mistress and Servant Boy,1519858371
449,69406,Mr. Fanservice,1519858394
449,69406,Oscar Nunez,1519749421
449,69406,Rom Com,1519858420
449,69406,romantic comedy,1519749406
449,69406,Ryan Reynolds,1519749403
449,69406,Sandra Bullock,1519749404
449,70336,Channing Tatum,1535234125
449,70336,Christopher Eccleston,1535234119
449,70336,Dennis Quaid,1535234117
449,70336,Rachel Nichols,1535234111
449,71379,Boring,1507175283
449,71379,BORING!,1507175310
449,71379,characters are morons,1507175323
449,71379,demon possession,1507175284
449,71379,dull,1507175319
449,71379,found footage,1507175307
449,71379,handcam-real style,1507175312
449,71379,Handycam,1507175294
449,71379,just chairs moving about by themselves,1507175326
449,71379,not scary,1507175288
449,71379,not that special,1507175318
449,71379,over-hyped,1507175281
449,71379,paranormal,1507175304
449,71379,possession,1507175316
449,71379,slow,1507175290
449,71379,supernatural,1507175299
449,71379,unlikeable characters,1507175314
449,71379,unrealistic,1507175295
449,71535,clever,1490051765
449,71535,dark comedy,1490051757
449,71535,Jesse Eisenberg,1490051761
449,71535,stylized violence,1490051768
449,79572,Cute,1526507536
449,79572,Family,1526507534
449,79572,lighthearted,1526507531
449,79572,sisterhood,1526507530
449,79798,Gay,1518124819
449,79798,homosexual,1518124823
449,79798,mother-son relationship,1518124818
449,79798,Teenage Years,1518124825
449,80363,Big dude with large hammer,1508538464
449,80969,boring,1526753019
449,80969,children,1526753006
449,80969,love triangles,1526753000
449,80969,Organ donor,1526753004
449,80969,slow,1526752996
449,81845,1930s,1531157938
449,81845,Hard Work Montage,1531158003
449,81845,historical,1531157929
449,81845,period piece,1531157952
449,81845,royalty,1531157943
449,82167,Anne Hathaway,1490051370
449,82167,female nudity,1490051388
449,82167,Jake Gyllenhaal,1490051379
449,83134,black comedy,1490051710
449,83134,clever,1490051728
449,83134,dark comedy,1490051715
449,83134,great premise,1490051713
449,83134,horror comedy,1490051718
449,86882,Boring,1519226545
449,86882,overrated,1519226514
449,86882,Owen Wilson,1519226500
449,86882,Woody Allen,1519226492
449,86911,Ed Helms,1520350839
449,86911,Ken Jeong,1520350830
449,86911,not funny,1520350832
449,86911,Zach Galifianakis,1520350821
449,88785,nudity,1520824973
449,88785,Nudity (Topless - Brief),1520824983
449,88785,R:nudity,1520824978
449,88785,Ryan Reynolds,1520824986
449,89343,Anyone Can Die,1508523738
449,89343,Halfway Plot Switch,1508523937
449,89343,Police Brutality,1508524101
449,89343,Religion,1508523582
449,89343,religious cult,1508523596
449,89343,shoot out,1508523583
449,91529,Anne Hathaway,1505605550
449,91529,Catwoman,1505605597
449,91529,Classy Cat-Burglar,1505606330
449,91529,Cool Bike,1505606373
449,91529,Cool Plane,1505606388
449,91529,long,1505605564
449,93840,clever,1490051579
449,93840,dark comedy,1490051595
449,93840,Fran Kranz,1490051622
449,93840,horror,1490051619
449,93840,horror comedy,1490051617
449,93840,joss whedon,1490051598
449,93840,meta,1490051600
449,93840,monsters,1490051604
449,93840,Nudity (Topless),1490051614
449,93840,original,1490051590
449,93840,original plot,1490051592
449,96691,Back from the Dead,1508551036
449,96691,Back-to-Back Badasses,1508551059
449,96691,Michelle Rodriguez,1508551004
449,96691,Oded Fehr,1508551001
449,96691,pointless,1508550999
449,96815,anthology,1509051016
449,96815,found footage,1509051014
449,96815,gratuitous sex,1509051028
449,96815,nudity (full frontal),1509051018
449,96815,shorts,1509051018
449,96863,John Cusack,1537108202
449,96863,Matthew McConaughey,1537108200
449,96863,Zac Efron,1537108197
449,101415,Dylan O'Brien,1520571168
449,101415,teenage love,1520571176
449,102445,inferior sequel,1536889242
449,103048,coming of age,1493333550
449,103048,depressing,1493333560
449,103048,summer,1493333552
449,103253,boring,1533849081
449,103253,Matt Damon,1533849067
449,103253,Wagner Moura,1533849075
449,103483,found footage,1509222246
449,103483,nudity (topless),1509222249
449,103483,shorts,1509222247
449,105386,character in wheelchair,1507403504
449,105386,child's play,1507403501
449,105386,Darker and Edgier,1507403579
449,105386,Final Girl,1507403628
449,105386,horror,1507403498
449,105386,The Stinger,1507403748
449,109853,Manic Pixie Dream Girl,1520961238
449,109853,Woman Child,1520961267
449,110286,crime,1491181652
449,110286,game,1491181650
449,110286,gore,1491181656
449,110286,greed,1491181648
449,110286,money,1491181646
449,110591,horror,1491181748
449,112552,abuse,1530471967
449,112552,Academic stress,1530471965
449,112552,anger,1530471912
449,112552,angry man,1530471910
449,112552,Ax Crazy,1530472005
449,112552,bullying,1530471908
449,112552,child abuse,1530471959
449,112552,Disproportionate Retribution,1530472101
449,112552,good acting,1530471882
449,112552,Hair-Trigger Temper,1530472159
449,112552,intense,1530471884
449,112552,Jerkass,1530472235
449,112552,Lack of Empathy,1530472294
449,112552,masochistic,1530471948
449,112552,morally dubious,1530471903
449,112552,obsession,1530471914
449,112552,public humiliation,1530471924
449,112552,Sadist Teacher,1530472463
449,112552,Tense,1530471879
449,112552,The Bad Guy Wins,1530472023
449,112552,violence,1530471918
449,112552,yelling,1530471920
449,113771,extra blurry action scenes,1508715096
449,113771,found footage,1508715107
449,113771,no original thought,1508715095
449,114925,Ryan Reynolds,1522272420
449,115210,war,1532192808
449,115210,World War II,1532192809
449,115534,ghosts,1508008409
449,115534,seance,1508008406
